Statistical profiling result from prof_with_console.log, (26558 ticks, 35 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  RegExp: ^(?:each|for) +([a-zA-Z_$][\w$]*)(?: *, *([a-zA-Z_$][\w$]*))? * in *([^\n]+)
      1    0.0%    0.0%  RegExp: ^(?:each|for) (.*?) of *([^\n]+)
      1    0.0%    0.0%  RegExp: ^((?:(?:[0-9a-fA-F]{1,4}):){7}(?:(?:[0-9a-fA-F]{1,4})|:)|(?:(?:[0-9a-fA-F]{1,4}):){6}(?:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|:(?:[0-9a-fA-F]{1,4})|:)|(?:(?:[0-9a-fA-F]{1,4}):){5}(?::((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,2}|:)|(?:(?:[0-9a-fA-F]{1,4}):){4}(?:(:(?:[0-9a-fA-F]{1,4})){0,1}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,3}|:)|(?:(?:[0-9a-fA-F]{1,4}):){3}(?:(:(?:[0-9a-fA-F]{1,4})){0,2}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,4}|:)|(?:(?:[0-9a-fA-F]{1,4}):){2}(?:(:(?:[0-9a-fA-F]{1,4})){0,3}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,5}|:)|(?:(?:[0-9a-fA-F]{1,4}):){1}(?:(:(?:[0-9a-fA-F]{1,4})){0,4}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(:(?:[0-9a-fA-F]{1,4})){1,6}|:)|(?::((?::(?:[0-9a-fA-F]{1,4})){0,5}:((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])|(?::(?:[0-9a-fA-F]{1,4})){1,7}|:)))(%[0-9a-zA-Z-.:]{1,})?$
      1    0.0%    0.0%  RegExp: ^#
      1    0.0%    0.0%  RegExp: \r\n|\r
      1    0.0%    0.0%  RegExp: [^\t\x20-\x7e\x80-\xff]
      1    0.0%    0.0%  RegExp: ['"]
      1    0.0%    0.0%  LazyCompile: *write node:buffer:592:12
      1    0.0%    0.0%  LazyCompile: *visit /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-code-gen/index.js:292:18
      1    0.0%    0.0%  LazyCompile: *tokenOperatorPrecedence /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:1352:33
      1    0.0%    0.0%  LazyCompile: *tok /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:121:16
      1    0.0%    0.0%  LazyCompile: *stringify /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/js-stringify/index.js:4:19
      1    0.0%    0.0%  LazyCompile: *startNodeAt /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:4282:14
      1    0.0%    0.0%  LazyCompile: *slice node:buffer:593:12
      1    0.0%    0.0%  LazyCompile: *shallowEqual /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/constantinople/lib/index.js:247:22
      1    0.0%    0.0%  LazyCompile: *serializeLong /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/bson/lib/parser/serializer.js:300:23
      1    0.0%    0.0%  LazyCompile: *remove node:internal/linkedlist:15:16
      1    0.0%    0.0%  LazyCompile: *realpathSync node:fs:2408:22
      1    0.0%    0.0%  LazyCompile: *readableAddChunk node:internal/streams/readable:236:26
      1    0.0%    0.0%  LazyCompile: *readToken_question /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:2476:21
      1    0.0%    0.0%  LazyCompile: *readSync node:fs:684:18
      1    0.0%    0.0%  LazyCompile: *processIncomingData /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/mongodb/lib/cmap/message_stream.js:79:29
      1    0.0%    0.0%  LazyCompile: *processComment /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:1592:17
      1    0.0%    0.0%  LazyCompile: *prepend /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:701:20
      1    0.0%    0.0%  LazyCompile: *pp$9.readWord1 /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/acorn/dist/acorn.js:5069:28
      1    0.0%    0.0%  LazyCompile: *pp$6.finishNode /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/acorn/dist/acorn.js:3067:29
      1    0.0%    0.0%  LazyCompile: *pp$3.parseSubscript /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/acorn/dist/acorn.js:2163:33
      1    0.0%    0.0%  LazyCompile: *parseText /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-parser/index.js:297:22
      1    0.0%    0.0%  LazyCompile: *parseNumericLiteral /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:13225:22
      1    0.0%    0.0%  LazyCompile: *parseExprListItem /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/@babel/parser/lib/index.js:13918:20
      1    0.0%    0.0%  LazyCompile: *parseCode /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-parser/index.js:520:22
      1    0.0%    0.0%  LazyCompile: *ondata node:internal/streams/readable:752:18
      1    0.0%    0.0%  LazyCompile: *normalize node:path:1127:12
      1    0.0%    0.0%  LazyCompile: *mixin /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:968:18
      1    0.0%    0.0%  LazyCompile: *join node:path:1166:7
